id,direction,count,score
1599,front,1599,2
1600,front,1600,1
1601,front,1601,1
1602,front,1602,1
1603,front,1603,1
1604,front,1604,1
1605,front,1605,1
1606,front,1606,2
1607,front,1607,1
1608,front,1608,1
1609,front,1609,1
1610,front,1610,4
1611,front,1611,2
1612,front,1612,2
1613,front,1613,2
1614,front,1614,1
1615,front,1615,1
1616,front,1616,3
1617,front,1617,4
1618,front,1618,2
1619,front,1619,2
1620,front,1620,2
1621,front,1621,3
1622,front,1622,2
1623,front,1623,2
1624,front,1624,1
1625,front,1625,1
1626,front,1626,3
1627,front,1627,2
1628,front,1628,2
1629,front,1629,1
1630,front,1630,1
1631,front,1631,3
1632,front,1632,2
1633,front,1633,2
1634,front,1634,5
1635,front,1635,2
1636,front,1636,2
1637,front,1637,1
1638,front,1638,1
1639,front,1639,1
1640,front,1640,1
1641,front,1641,2
1642,front,1642,3
1643,front,1643,5
1644,front,1644,3
1645,front,1645,2
1646,front,1646,2
1647,front,1647,3
1648,front,1648,2
1649,front,1649,3
1650,front,1650,2
1651,front,1651,1
1652,front,1652,2
1653,front,1653,2
1654,front,1654,2
1655,front,1655,2
1656,front,1656,1
1657,front,1657,2
1658,front,1658,2
1659,front,1659,4
1660,front,1660,2
1661,front,1661,1
1662,front,1662,3
1663,front,1663,3
1664,front,1664,3
1665,front,1665,1
1666,front,1666,4
1667,front,1667,2
1668,front,1668,1
1669,front,1669,2
1670,front,1670,1
1671,front,1671,1
1672,front,1672,2
1673,front,1673,2
1674,front,1674,2
1675,front,1675,1
1676,front,1676,1
1677,front,1677,1
1678,front,1678,1
1679,front,1679,3
1680,front,1680,4
1681,front,1681,3
1682,front,1682,3
1683,front,1683,1
1684,front,1684,1
1685,front,1685,1
1686,front,1686,3
1687,front,1687,2
1688,front,1688,2
1689,front,1689,5
1690,front,1690,1
1691,front,1691,1
1692,front,1692,4
1693,front,1693,1
1694,front,1694,3
1695,front,1695,2
1696,front,1696,1
1697,front,1697,1
1698,front,1698,1
1699,front,1699,1
1700,front,1700,1
1701,front,1701,2
1702,front,1702,1
1703,front,1703,4
1704,front,1704,2
1705,front,1705,1
1706,front,1706,1
1707,front,1707,4
1708,front,1708,2
1709,front,1709,1
1710,front,1710,3
1711,front,1711,2
1712,front,1712,4
1713,front,1713,1
1714,front,1714,4
1715,front,1715,4
1716,front,1716,1
1717,front,1717,3
1718,front,1718,1
1719,front,1719,3
1720,front,1720,1
1721,front,1721,1
1722,front,1722,1
1723,front,1723,1
1724,front,1724,1
1725,front,1725,1
1726,front,1726,3
1727,front,1727,1
1728,front,1728,1
1729,front,1729,4
1730,front,1730,2
1731,front,1731,2
1732,front,1732,4
1733,front,1733,3
1734,front,1734,2
1735,front,1735,1
1736,front,1736,4
1737,front,1737,1
1738,front,1738,1
1739,front,1739,1
1740,front,1740,1
1741,front,1741,2
1742,front,1742,4
1743,front,1743,3
1744,front,1744,4
1745,front,1745,4
1746,front,1746,2
1747,front,1747,1
1748,front,1748,1
1749,front,1749,2
1750,front,1750,1
1751,front,1751,4
1752,front,1752,2
1753,front,1753,1
1754,front,1754,4
1755,front,1755,2
1756,front,1756,1
1757,front,1757,4
1758,front,1758,2
1759,front,1759,2
1760,front,1760,2
1761,front,1761,2
1762,front,1762,3
1763,front,1763,1
1764,front,1764,1
1765,front,1765,3
1766,front,1766,4
1767,front,1767,2
1768,front,1768,2
1769,front,1769,2
1770,front,1770,3
1771,front,1771,1
1772,front,1772,1
1773,front,1773,1
1774,front,1774,1
1775,front,1775,5
1776,front,1776,1
1777,front,1777,2
1778,front,1778,2
1779,front,1779,1
1780,front,1780,1
1781,front,1781,1
1782,front,1782,2
1783,front,1783,1
1784,front,1784,1
1785,front,1785,1
1786,front,1786,2
1787,front,1787,1
1788,front,1788,1
1789,front,1789,4
1790,front,1790,1
1791,front,1791,1
1792,front,1792,1
1793,front,1793,1
1794,front,1794,1
1795,front,1795,1
1796,front,1796,3
1797,front,1797,2
1798,front,1798,3
1799,front,1799,1
1800,front,1800,2
1801,front,1801,3
1802,front,1802,1
1803,front,1803,2
1804,front,1804,1
1805,front,1805,1
1806,front,1806,3
1807,front,1807,2
1808,front,1808,2
1809,front,1809,1
1810,front,1810,1
1811,front,1811,1
1812,front,1812,1
1813,front,1813,1
1814,front,1814,2
1815,front,1815,4
1816,front,1816,4
1817,front,1817,1
1818,front,1818,1
1819,front,1819,1
1820,front,1820,5
1821,front,1821,3
1822,front,1822,2
1823,front,1823,1
1824,front,1824,3
1825,front,1825,3
1826,front,1826,2
1827,front,1827,1
1828,front,1828,1
1829,front,1829,4
1830,front,1830,2
1831,front,1831,1
1832,front,1832,1
1833,front,1833,1
1834,front,1834,1
1835,front,1835,1
1836,front,1836,1
1837,front,1837,1
1838,front,1838,1
1839,front,1839,1
1840,front,1840,1
1841,front,1841,5
1842,front,1842,3
1843,front,1843,2
1844,front,1844,1
1845,front,1845,3
1846,front,1846,2
1847,front,1847,1
1848,front,1848,3
1849,front,1849,1
1850,front,1850,1
1851,front,1851,1
1852,front,1852,1
1853,front,1853,1
1854,front,1854,2
1855,front,1855,1
1856,front,1856,1
1857,front,1857,1
1858,front,1858,1
1859,front,1859,1
1860,front,1860,1
1861,front,1861,4
1862,front,1862,4
1863,front,1863,3
1864,front,1864,2
1865,front,1865,2
1866,front,1866,2
1867,front,1867,1
1868,front,1868,1
1869,front,1869,1
1870,front,1870,1
1871,front,1871,1
1872,front,1872,1
1873,front,1873,1
1874,front,1874,1
1875,front,1875,1
1876,front,1876,1
1877,front,1877,5
1878,front,1878,4
1879,front,1879,2
1880,front,1880,1
1881,front,1881,1
1882,front,1882,1
1883,front,1883,2
1884,front,1884,1
1885,front,1885,2
1886,front,1886,4
1887,front,1887,2
1888,front,1888,1
1889,front,1889,1
1890,front,1890,3
1891,front,1891,1
1892,front,1892,3
1893,front,1893,1
1894,front,1894,1
1895,front,1895,1
1896,front,1896,1
1897,front,1897,1
1898,front,1898,1
1899,front,1899,1
1900,front,1900,1
1901,front,1901,1
1902,front,1902,1
1903,front,1903,1
1904,front,1904,1
1905,front,1905,1
1906,front,1906,1
1907,front,1907,4
1908,front,1908,4
1909,front,1909,3
1910,front,1910,1
1911,front,1911,1
1912,front,1912,1
1913,front,1913,1
1914,front,1914,5
1915,front,1915,2
1916,front,1916,1
1917,front,1917,1
1918,front,1918,1
1919,front,1919,1
1920,front,1920,1
1921,front,1921,2
1922,front,1922,1
1923,front,1923,2
1924,front,1924,1
1925,front,1925,3
1926,front,1926,1
1927,front,1927,1
1928,front,1928,1
1929,front,1929,1
1930,front,1930,3
1931,front,1931,5
1932,front,1932,2
1933,front,1933,3
1934,front,1934,3
1935,front,1935,1
1936,front,1936,1
1937,front,1937,1
1938,front,1938,5
1939,front,1939,4
1940,front,1940,4
1941,front,1941,1
1942,front,1942,2
1943,front,1943,1
1944,front,1944,1
1945,front,1945,1
1946,front,1946,1
1947,front,1947,1
1948,front,1948,1
1949,front,1949,5
1950,front,1950,2
1951,front,1951,1
1952,front,1952,1
1953,front,1953,1
1954,front,1954,1
1955,front,1955,1
1956,front,1956,2
1957,front,1957,1
1958,front,1958,1
1959,front,1959,1
1960,front,1960,1
1961,front,1961,1
1962,front,1962,1
1963,front,1963,1
1964,front,1964,1
1965,front,1965,1
1966,front,1966,4
1967,front,1967,2
1968,front,1968,1
1969,front,1969,1
1970,front,1970,1
1971,front,1971,1
1972,front,1972,3
1973,front,1973,2
1974,front,1974,1
1975,front,1975,1
1976,front,1976,1
1977,front,1977,1
1978,front,1978,3
1979,front,1979,2
1980,front,1980,1
1981,front,1981,1
1982,front,1982,1
1983,front,1983,1
1984,front,1984,4
1985,front,1985,2
1986,front,1986,1
1987,front,1987,1
1988,front,1988,1
1989,front,1989,1
1990,front,1990,1
1991,front,1991,1
1992,front,1992,1
1993,front,1993,2
1994,front,1994,1
1995,front,1995,1
1996,front,1996,3
1997,front,1997,1
1998,front,1998,4
1999,front,1999,2
2000,front,2000,1
2001,left,1,3
2002,left,2,2
2003,left,3,4
2004,left,4,2
2005,left,5,3
2006,left,6,2
2007,left,7,2
2008,left,8,1
2009,left,9,4
2010,left,10,2
2011,left,11,4
2012,left,12,2
2013,left,13,2
2014,left,14,4
2015,left,15,3
2016,left,16,4
2017,left,17,2
2018,left,18,3
2019,left,19,2
2020,left,20,1
2021,left,21,1
2022,left,22,2
2023,left,23,2
2024,left,24,1
2025,left,25,1
2026,left,26,1
2027,left,27,2
2028,left,28,4
2029,left,29,4
2030,left,30,2
2031,left,31,1
2032,left,32,1
2033,left,33,2
2034,left,34,1
2035,left,35,2
2036,left,36,3
2037,left,37,3
2038,left,38,4
2039,left,39,2
2040,left,40,1
2041,left,41,1
2042,left,42,1
2043,left,43,1
2044,left,44,1
2045,left,45,2
2046,left,46,2
2047,left,47,3
2048,left,48,2
2049,left,49,2
2050,left,50,1
2051,left,51,1
2052,left,52,1
2053,left,53,1
2054,left,54,1
2055,left,55,2
2056,left,56,1
2057,left,57,1
2058,left,58,3
2059,left,59,2
2060,left,60,2
2061,left,61,1
2062,left,62,1
2063,left,63,1
2064,left,64,1
2065,left,65,1
2066,left,66,1
2067,left,67,3
2068,left,68,2
2069,left,69,1
2070,left,70,1
2071,left,71,4
2072,left,72,2
2073,left,73,1
2074,left,74,1
2075,left,75,1
2076,left,76,1
2077,left,77,1
2078,left,78,4
2079,left,79,1
2080,left,80,1
2081,left,81,3
2082,left,82,1
2083,left,83,1
2084,left,84,3
2085,left,85,3
2086,left,86,4
2087,left,87,2
2088,left,88,1
2089,left,89,4
2090,left,90,2
2091,left,91,1
2092,left,92,2
2093,left,93,2
2094,left,94,1
2095,left,95,1
2096,left,96,1
2097,left,97,1
2098,left,98,1
2099,left,99,1
2100,left,100,1
2101,left,101,1
2102,left,102,1
2103,left,103,1
2104,left,104,1
2105,left,105,1
2106,left,106,1
2107,left,107,1
2108,left,108,1
2109,left,109,2
2110,left,110,3
2111,left,111,2
2112,left,112,3
2113,left,113,2
2114,left,114,4
2115,left,115,2
2116,left,116,1
2117,left,117,1
2118,left,118,1
2119,left,119,4
2120,left,120,2
2121,left,121,1
2122,left,122,1
2123,left,123,1
2124,left,124,1
2125,left,125,1
2126,left,126,1
2127,left,127,1
2128,left,128,1
2129,left,129,2
2130,left,130,2
2131,left,131,2
2132,left,132,1
2133,left,133,1
2134,left,134,1
2135,left,135,1
2136,left,136,4
2137,left,137,2
2138,left,138,2
2139,left,139,1
2140,left,140,1
2141,left,141,1
2142,left,142,1
2143,left,143,1
2144,left,144,1
2145,left,145,1
2146,left,146,3
2147,left,147,2
2148,left,148,2
2149,left,149,1
2150,left,150,2
2151,left,151,1
2152,left,152,1
2153,left,153,1
2154,left,154,1
2155,left,155,2
2156,left,156,1
2157,left,157,1
2158,left,158,2
2159,left,159,1
2160,left,160,1
2161,left,161,3
2162,left,162,2
2163,left,163,1
2164,left,164,1
2165,left,165,1
2166,left,166,1
2167,left,167,1
2168,left,168,2
2169,left,169,1
2170,left,170,3
2171,left,171,1
2172,left,172,1
2173,left,173,1
2174,left,174,1
2175,left,175,1
2176,left,176,1
2177,left,177,2
2178,left,178,3
2179,left,179,2
2180,left,180,1
2181,left,181,1
2182,left,182,1
2183,left,183,4
2184,left,184,4
2185,left,185,1
2186,left,186,2
2187,left,187,2
2188,left,188,1
2189,left,189,1
2190,left,190,1
2191,left,191,1
2192,left,192,1
2193,left,193,4
2194,left,194,2
2195,left,195,2
2196,left,196,1
2197,left,197,1
2198,left,198,1
2199,left,199,4
2200,left,200,4
2201,left,201,4
2202,left,202,2
2203,left,203,2
2204,left,204,1
2205,left,205,1
2206,left,206,1
2207,left,207,1
2208,left,208,1
2209,left,209,1
2210,left,210,1
2211,left,211,3
2212,left,212,2
2213,left,213,1
2214,left,214,5
2215,left,215,2
2216,left,216,2
2217,left,217,3
2218,left,218,1
2219,left,219,1
2220,left,220,1
2221,left,221,1
2222,left,222,1
2223,left,223,1
2224,left,224,1
2225,left,225,1
2226,left,226,1
2227,left,227,2
2228,left,228,1
2229,left,229,1
2230,left,230,1
2231,left,231,5
2232,left,232,1
2233,left,233,1
2234,left,234,4
2235,left,235,4
2236,left,236,1
2237,left,237,1
2238,left,238,1
2239,left,239,1
2240,left,240,2
2241,left,241,1
2242,left,242,1
2243,left,243,2
2244,left,244,1
2245,left,245,1
2246,left,246,1
2247,left,247,1
2248,left,248,1
2249,left,249,3
2250,left,250,2
2251,left,251,1
2252,left,252,1
2253,left,253,1
2254,left,254,1
2255,left,255,1
2256,left,256,3
2257,left,257,4
2258,left,258,2
2259,left,259,2
2260,left,260,3
2261,left,261,2
2262,left,262,1
2263,left,263,1
2264,left,264,1
2265,left,265,1
2266,left,266,1
2267,left,267,1
2268,left,268,4
2269,left,269,1
2270,left,270,1
2271,left,271,4
2272,left,272,2
2273,left,273,2
2274,left,274,1
2275,left,275,4
2276,left,276,2
2277,left,277,1
2278,left,278,1
2279,left,279,1
2280,left,280,1
2281,left,281,1
2282,left,282,1
2283,left,283,4
2284,left,284,2
2285,left,285,1
2286,left,286,1
2287,left,287,1
2288,left,288,1
2289,left,289,1
2290,left,290,1
2291,left,291,1
2292,left,292,1
2293,left,293,1
2294,left,294,1
2295,left,295,1
2296,left,296,4
2297,left,297,1
2298,left,298,1
2299,left,299,1
2300,left,300,1
2301,left,301,1
2302,left,302,1
2303,left,303,1
2304,left,304,1
2305,left,305,1
2306,left,306,1
2307,left,307,2
2308,left,308,2
2309,left,309,1
2310,left,310,3
2311,left,311,2
2312,left,312,2
2313,left,313,1
2314,left,314,1
2315,left,315,3
2316,left,316,2
2317,left,317,2
2318,left,318,1
2319,left,319,1
2320,left,320,1
2321,left,321,1
2322,left,322,1
2323,left,323,1
2324,left,324,1
2325,left,325,1
2326,left,326,1
2327,left,327,3
2328,left,328,4
2329,left,329,2
2330,left,330,3
2331,left,331,2
2332,left,332,1
2333,left,333,4
2334,left,334,3
2335,left,335,2
2336,left,336,2
2337,left,337,3
2338,left,338,1
2339,left,339,3
2340,left,340,2
2341,left,341,1
2342,left,342,3
2343,left,343,2
2344,left,344,1
2345,left,345,1
2346,left,346,1
2347,left,347,1
2348,left,348,3
2349,left,349,1
2350,left,350,1
2351,left,351,4
2352,left,352,3
2353,left,353,1
2354,left,354,1
2355,left,355,1
2356,left,356,1
2357,left,357,1
2358,left,358,1
2359,left,359,1
2360,left,360,1
2361,left,361,1
2362,left,362,1
2363,left,363,2
2364,left,364,3
2365,left,365,1
2366,left,366,1
2367,left,367,2
2368,left,368,1
2369,left,369,1
2370,left,370,1
2371,left,371,1
2372,left,372,2
2373,left,373,3
2374,left,374,1
2375,left,375,1
2376,left,376,1
2377,left,377,1
2378,left,378,1
2379,left,379,3
2380,left,380,1
2381,left,381,1
2382,left,382,1
2383,left,383,3
2384,left,384,2
2385,left,385,1
2386,left,386,1
2387,left,387,1
2388,left,388,1
2389,left,389,1
2390,left,390,1
2391,left,391,1
2392,left,392,1
2393,left,393,1
2394,left,394,1
2395,left,395,3
2396,left,396,1
2397,left,397,2
2398,left,398,1
2399,left,399,1
2400,left,400,1
2401,left,401,1
2402,left,402,1
2403,left,403,1
2404,left,404,4
2405,left,405,3
2406,left,406,2
2407,left,407,4
2408,left,408,4
2409,left,409,1
2410,left,410,1
2411,left,411,3
2412,left,412,3
2413,left,413,1
2414,left,414,1
2415,left,415,1
2416,left,416,1
2417,left,417,1
2418,left,418,2
2419,left,419,2
2420,left,420,4
2421,left,421,2
2422,left,422,1
2423,left,423,1
2424,left,424,2
2425,left,425,1
2426,left,426,4
2427,left,427,1
2428,left,428,2
2429,left,429,1
2430,left,430,1
2431,left,431,2
2432,left,432,1
2433,left,433,1
2434,left,434,1
2435,left,435,1
2436,left,436,1
2437,left,437,1
2438,left,438,1
2439,left,439,3
2440,left,440,1
2441,left,441,1
2442,left,442,1
2443,left,443,1
2444,left,444,1
2445,left,445,2
2446,left,446,1
2447,left,447,1
2448,left,448,1
2449,left,449,1
2450,left,450,4
2451,left,451,3
2452,left,452,2
2453,left,453,2
2454,left,454,1
2455,left,455,1
2456,left,456,1
2457,left,457,1
2458,left,458,1
2459,left,459,1
2460,left,460,1
2461,left,461,1
2462,left,462,1
2463,left,463,1
2464,left,464,1
2465,left,465,1
2466,left,466,1
2467,left,467,1
2468,left,468,1
2469,left,469,2
2470,left,470,1
2471,left,471,1
2472,left,472,1
2473,left,473,1
2474,left,474,1
2475,left,475,1
2476,left,476,1
2477,left,477,1
2478,left,478,1
2479,left,479,1
2480,left,480,1
2481,left,481,1
2482,left,482,1
2483,left,483,2
2484,left,484,1
2485,left,485,1
2486,left,486,1
2487,left,487,1
2488,left,488,3
2489,left,489,1
2490,left,490,1
2491,left,491,1
2492,left,492,1
2493,left,493,1
2494,left,494,1
2495,left,495,1
2496,left,496,1
2497,left,497,1
2498,left,498,1
2499,left,499,1
2500,left,500,1
2501,left,501,2
2502,left,502,1
2503,left,503,1
2504,left,504,1
2505,left,505,1
2506,left,506,1
2507,left,507,1
2508,left,508,4
2509,left,509,2
2510,left,510,1
2511,left,511,1
2512,left,512,1
2513,left,513,3
2514,left,514,2
2515,left,515,1
2516,left,516,1
2517,left,517,1
2518,left,518,1
2519,left,519,1
2520,left,520,1
2521,left,521,1
2522,left,522,1
2523,left,523,1
2524,left,524,1
2525,left,525,1
2526,left,526,1
2527,left,527,2
2528,left,528,1
2529,left,529,2
2530,left,530,1
2531,left,531,3
2532,left,532,2
2533,left,533,1
2534,left,534,1
2535,left,535,1
2536,left,536,1
2537,left,537,1
2538,left,538,2
2539,left,539,1
2540,left,540,1
2541,left,541,1
2542,left,542,2
2543,left,543,1
2544,left,544,1
2545,left,545,1
2546,left,546,1
2547,left,547,1
2548,left,548,3
2549,left,549,3
2550,left,550,3
2551,left,551,2
2552,left,552,2
2553,left,553,1
2554,left,554,1
2555,left,555,1
2556,left,556,1
2557,left,557,1
2558,left,558,1
2559,left,559,1
2560,left,560,1
2561,left,561,1
2562,left,562,1
2563,left,563,1
2564,left,564,1
2565,left,565,1
2566,left,566,1
2567,left,567,1
2568,left,568,1
2569,left,569,2
2570,left,570,1
2571,left,571,1
2572,left,572,1
2573,left,573,1
2574,left,574,1
2575,left,575,2
2576,left,576,2
2577,left,577,2
2578,left,578,2
2579,left,579,1
2580,left,580,1
2581,left,581,1
2582,left,582,1
2583,left,583,1
2584,left,584,1
2585,left,585,1
2586,left,586,1
2587,left,587,3
2588,left,588,1
2589,left,589,1
2590,left,590,1
2591,left,591,1
2592,left,592,1
2593,left,593,3
2594,left,594,1
2595,left,595,1
2596,left,596,1
2597,left,597,1
2598,left,598,1
2599,left,599,3
2600,left,600,2
2601,left,601,1
2602,left,602,1
2603,left,603,1
2604,left,604,3
2605,left,605,1
2606,left,606,1
2607,left,607,1
2608,left,608,1
2609,left,609,1
2610,left,610,1
2611,left,611,1
2612,left,612,3
2613,left,613,1
2614,left,614,1
2615,left,615,1
2616,left,616,1
2617,left,617,1
2618,left,618,1
2619,left,619,3
2620,left,620,1
2621,left,621,2
2622,left,622,1
2623,left,623,1
2624,left,624,1
2625,left,625,1
2626,left,626,1
2627,left,627,1
2628,left,628,1
2629,left,629,3
2630,left,630,2
2631,left,631,1
2632,left,632,1
2633,left,633,1
2634,left,634,1
2635,left,635,1
2636,left,636,1
2637,left,637,1
2638,left,638,1
2639,left,639,1
2640,left,640,1
2641,left,641,1
2642,left,642,1
2643,left,643,2
2644,left,644,1
2645,left,645,3
2646,left,646,1
2647,left,647,1
2648,left,648,1
2649,left,649,1
2650,left,650,1
2651,left,651,1
2652,left,652,1
2653,left,653,1
2654,left,654,3
2655,left,655,1
2656,left,656,1
2657,left,657,1
2658,left,658,1
2659,left,659,1
2660,left,660,1
2661,left,661,1
2662,left,662,1
2663,left,663,1
2664,left,664,1
2665,left,665,2
2666,left,666,2
2667,left,667,3
2668,left,668,2
2669,left,669,1
2670,left,670,3
2671,left,671,1
2672,left,672,3
2673,left,673,2
2674,left,674,1
2675,left,675,1
2676,left,676,1
2677,left,677,1
2678,left,678,3
2679,left,679,1
2680,left,680,3
2681,left,681,1
2682,left,682,2
2683,left,683,1
2684,left,684,1
2685,left,685,1
2686,left,686,2
2687,left,687,1
2688,left,688,1
2689,left,689,2
2690,left,690,2
2691,left,691,2
2692,left,692,1
2693,left,693,1
2694,left,694,2
2695,left,695,1
2696,left,696,1
2697,left,697,1
2698,left,698,1
2699,left,699,1
2700,left,700,1
2701,left,701,1
2702,left,702,1
2703,left,703,1
2704,left,704,1
2705,left,705,1
2706,left,706,1
2707,left,707,1
2708,left,708,3
2709,left,709,3
2710,left,710,1
2711,left,711,1
2712,left,712,1
2713,left,713,1
2714,left,714,1
2715,left,715,1
2716,left,716,1
2717,left,717,1
2718,left,718,1
2719,left,719,2
2720,left,720,1
2721,left,721,1
2722,left,722,1
2723,left,723,1
2724,left,724,1
2725,left,725,1
2726,left,726,1
2727,left,727,1
2728,left,728,1
2729,left,729,1
2730,left,730,1
2731,left,731,1
2732,left,732,2
2733,left,733,1
2734,left,734,1
2735,left,735,1
2736,left,736,4
2737,left,737,4
2738,left,738,1
2739,left,739,1
2740,left,740,1
2741,left,741,1
2742,left,742,1
2743,left,743,1
2744,left,744,1
2745,left,745,1
2746,left,746,1
2747,left,747,1
2748,left,748,2
2749,left,749,1
2750,left,750,1
2751,left,751,1
2752,left,752,1
2753,left,753,1
2754,left,754,1
2755,left,755,1
2756,left,756,1
2757,left,757,3
2758,left,758,3
2759,left,759,4
2760,left,760,2
2761,left,761,1
2762,left,762,2
2763,left,763,1
2764,left,764,1
2765,left,765,1
2766,left,766,1
2767,left,767,1
2768,left,768,1
2769,left,769,1
2770,left,770,1
2771,left,771,1
2772,left,772,1
2773,left,773,2
2774,left,774,1
2775,left,775,1
2776,left,776,1
2777,left,777,1
2778,left,778,1
2779,left,779,1
2780,left,780,4
2781,left,781,2
2782,left,782,1
2783,left,783,1
2784,left,784,1
2785,left,785,1
2786,left,786,1
2787,left,787,1
2788,left,788,1
2789,left,789,1
2790,left,790,1
2791,left,791,1
2792,left,792,1
2793,left,793,1
2794,left,794,1
2795,left,795,1
2796,left,796,1
2797,left,797,2
2798,left,798,1
2799,left,799,1
2800,left,800,2
2801,right,1,1
2802,right,2,1
2803,right,3,1
2804,right,4,4
2805,right,5,1
2806,right,6,4
2807,right,7,4
2808,right,8,1
2809,right,9,4
2810,right,10,1
2811,right,11,1
2812,right,12,1
2813,right,13,2
2814,right,14,3
2815,right,15,3
2816,right,16,2
2817,right,17,1
2818,right,18,2
2819,right,19,1
2820,right,20,3
2821,right,21,1
2822,right,22,1
2823,right,23,1
2824,right,24,1
2825,right,25,1
2826,right,26,1
2827,right,27,1
2828,right,28,1
2829,right,29,1
2830,right,30,1
2831,right,31,1
2832,right,32,1
2833,right,33,3
2834,right,34,1
2835,right,35,2
2836,right,36,1
2837,right,37,1
2838,right,38,1
2839,right,39,4
2840,right,40,3
2841,right,41,2
2842,right,42,1
2843,right,43,1
2844,right,44,1
2845,right,45,1
2846,right,46,1
2847,right,47,4
2848,right,48,5
2849,right,49,2
2850,right,50,5
2851,right,51,4
2852,right,52,1
2853,right,53,1
2854,right,54,1
2855,right,55,1
2856,right,56,1
2857,right,57,1
2858,right,58,1
2859,right,59,1
2860,right,60,1
2861,right,61,1
2862,right,62,4
2863,right,63,2
2864,right,64,1
2865,right,65,1
2866,right,66,2
2867,right,67,1
2868,right,68,1
2869,right,69,1
2870,right,70,3
2871,right,71,2
2872,right,72,1
2873,right,73,1
2874,right,74,1
2875,right,75,4
2876,right,76,1
2877,right,77,1
2878,right,78,1
2879,right,79,1
2880,right,80,1
2881,right,81,1
2882,right,82,4
2883,right,83,3
2884,right,84,1
2885,right,85,1
2886,right,86,4
2887,right,87,4
2888,right,88,4
2889,right,89,1
2890,right,90,1
2891,right,91,1
2892,right,92,1
2893,right,93,1
2894,right,94,1
2895,right,95,1
2896,right,96,1
2897,right,97,1
2898,right,98,1
2899,right,99,1
2900,right,100,1
2901,right,101,1
2902,right,102,1
2903,right,103,1
2904,right,104,1
2905,right,105,1
2906,right,106,1
2907,right,107,1
2908,right,108,1
2909,right,109,3
2910,right,110,3
2911,right,111,1
2912,right,112,1
2913,right,113,1
2914,right,114,1
2915,right,115,4
2916,right,116,1
2917,right,117,1
2918,right,118,1
2919,right,119,1
2920,right,120,1
2921,right,121,1
2922,right,122,1
2923,right,123,1
2924,right,124,1
2925,right,125,1
2926,right,126,1
2927,right,127,1
2928,right,128,4
2929,right,129,1
2930,right,130,1
2931,right,131,1
2932,right,132,1
2933,right,133,1
2934,right,134,1
2935,right,135,3
2936,right,136,1
2937,right,137,1
2938,right,138,1
2939,right,139,4
2940,right,140,2
2941,right,141,1
2942,right,142,1
2943,right,143,1
2944,right,144,5
2945,right,145,4
2946,right,146,1
2947,right,147,1
2948,right,148,1
2949,right,149,1
2950,right,150,1
2951,right,151,1
2952,right,152,1
2953,right,153,3
2954,right,154,1
2955,right,155,1
2956,right,156,1
2957,right,157,1
2958,right,158,1
2959,right,159,1
2960,right,160,1
2961,right,161,1
2962,right,162,1
2963,right,163,1
2964,right,164,1
2965,right,165,1
2966,right,166,1
2967,right,167,1
2968,right,168,1
2969,right,169,1
2970,right,170,1
2971,right,171,1
2972,right,172,1
2973,right,173,1
2974,right,174,1
2975,right,175,1
2976,right,176,1
2977,right,177,1
2978,right,178,1
2979,right,179,1
2980,right,180,1
2981,right,181,1
2982,right,182,1
2983,right,183,4
2984,right,184,1
2985,right,185,1
2986,right,186,1
2987,right,187,1
2988,right,188,1
2989,right,189,3
2990,right,190,3
2991,right,191,2
2992,right,192,2
2993,right,193,4
2994,right,194,3
2995,right,195,1
2996,right,196,1
2997,right,197,3
2998,right,198,2
2999,right,199,3
3000,right,200,2
3001,right,201,1
3002,right,202,1
3003,right,203,1
3004,right,204,1
3005,right,205,1
3006,right,206,3
3007,right,207,1
3008,right,208,4
3009,right,209,1
3010,right,210,1
3011,right,211,4
3012,right,212,1
3013,right,213,1
3014,right,214,1
3015,right,215,1
3016,right,216,1
3017,right,217,4
3018,right,218,1
3019,right,219,5
3020,right,220,1
3021,right,221,1
3022,right,222,1
3023,right,223,1
3024,right,224,1
3025,right,225,1
3026,right,226,1
3027,right,227,1
3028,right,228,1
3029,right,229,1
3030,right,230,1
3031,right,231,1
3032,right,232,1
3033,right,233,1
3034,right,234,1
3035,right,235,3
3036,right,236,1
3037,right,237,1
3038,right,238,1
3039,right,239,1
3040,right,240,1
3041,right,241,1
3042,right,242,1
3043,right,243,1
3044,right,244,4
3045,right,245,1
3046,right,246,1
3047,right,247,1
3048,right,248,1
3049,right,249,1
3050,right,250,1
3051,right,251,3
3052,right,252,1
3053,right,253,1
3054,right,254,1
3055,right,255,1
3056,right,256,1
3057,right,257,1
3058,right,258,1
3059,right,259,1
3060,right,260,1
3061,right,261,1
3062,right,262,1
3063,right,263,5
3064,right,264,2
3065,right,265,2
3066,right,266,1
3067,right,267,1
3068,right,268,1
3069,right,269,1
3070,right,270,1
3071,right,271,3
3072,right,272,1
3073,right,273,1
3074,right,274,1
3075,right,275,1
3076,right,276,1
3077,right,277,1
3078,right,278,1
3079,right,279,3
3080,right,280,4
3081,right,281,2
3082,right,282,1
3083,right,283,1
3084,right,284,1
3085,right,285,1
3086,right,286,1
3087,right,287,1
3088,right,288,2
3089,right,289,1
3090,right,290,1
3091,right,291,1
3092,right,292,4
3093,right,293,3
3094,right,294,1
3095,right,295,1
3096,right,296,1
3097,right,297,1
3098,right,298,1
3099,right,299,1
3100,right,300,1
3101,right,301,1
3102,right,302,1
3103,right,303,1
3104,right,304,1
3105,right,305,4
3106,right,306,1
3107,right,307,2
