id,direction,count,score
1599,front,1599,4
1600,front,1600,2
1601,front,1601,1
1602,front,1602,4
1603,front,1603,5
1604,front,1604,2
1605,front,1605,2
1606,front,1606,2
1607,front,1607,2
1608,front,1608,2
1609,front,1609,2
1610,front,1610,2
1611,front,1611,2
1612,front,1612,2
1613,front,1613,2
1614,front,1614,2
1615,front,1615,4
1616,front,1616,4
1617,front,1617,4
1618,front,1618,4
1619,front,1619,4
1620,front,1620,4
1621,front,1621,2
1622,front,1622,2
1623,front,1623,2
1624,front,1624,1
1625,front,1625,1
1626,front,1626,2
1627,front,1627,2
1628,front,1628,2
1629,front,1629,2
1630,front,1630,2
1631,front,1631,1
1632,front,1632,2
1633,front,1633,2
1634,front,1634,5
1635,front,1635,2
1636,front,1636,1
1637,front,1637,1
1638,front,1638,5
1639,front,1639,2
1640,front,1640,3
1641,front,1641,5
1642,front,1642,4
1643,front,1643,2
1644,front,1644,4
1645,front,1645,2
1646,front,1646,2
1647,front,1647,2
1648,front,1648,2
1649,front,1649,4
1650,front,1650,3
1651,front,1651,2
1652,front,1652,4
1653,front,1653,1
1654,front,1654,4
1655,front,1655,2
1656,front,1656,4
1657,front,1657,2
1658,front,1658,1
1659,front,1659,2
1660,front,1660,2
1661,front,1661,2
1662,front,1662,4
1663,front,1663,4
1664,front,1664,4
1665,front,1665,2
1666,front,1666,4
1667,front,1667,2
1668,front,1668,4
1669,front,1669,5
1670,front,1670,2
1671,front,1671,5
1672,front,1672,1
1673,front,1673,2
1674,front,1674,4
1675,front,1675,4
1676,front,1676,4
1677,front,1677,2
1678,front,1678,2
1679,front,1679,4
1680,front,1680,4
1681,front,1681,2
1682,front,1682,4
1683,front,1683,2
1684,front,1684,2
1685,front,1685,4
1686,front,1686,2
1687,front,1687,2
1688,front,1688,1
1689,front,1689,5
1690,front,1690,3
1691,front,1691,4
1692,front,1692,2
1693,front,1693,3
1694,front,1694,2
1695,front,1695,4
1696,front,1696,2
1697,front,1697,4
1698,front,1698,4
1699,front,1699,2
1700,front,1700,4
1701,front,1701,2
1702,front,1702,2
1703,front,1703,5
1704,front,1704,2
1705,front,1705,2
1706,front,1706,4
1707,front,1707,4
1708,front,1708,4
1709,front,1709,5
1710,front,1710,4
1711,front,1711,4
1712,front,1712,4
1713,front,1713,2
1714,front,1714,2
1715,front,1715,4
1716,front,1716,2
1717,front,1717,5
1718,front,1718,2
1719,front,1719,2
1720,front,1720,4
1721,front,1721,1
1722,front,1722,1
1723,front,1723,1
1724,front,1724,4
1725,front,1725,4
1726,front,1726,4
1727,front,1727,1
1728,front,1728,2
1729,front,1729,4
1730,front,1730,2
1731,front,1731,2
1732,front,1732,4
1733,front,1733,4
1734,front,1734,4
1735,front,1735,4
1736,front,1736,2
1737,front,1737,2
1738,front,1738,4
1739,front,1739,2
1740,front,1740,2
1741,front,1741,4
1742,front,1742,3
1743,front,1743,2
1744,front,1744,4
1745,front,1745,4
1746,front,1746,2
1747,front,1747,2
1748,front,1748,1
1749,front,1749,2
1750,front,1750,2
1751,front,1751,4
1752,front,1752,2
1753,front,1753,5
1754,front,1754,5
1755,front,1755,2
1756,front,1756,2
1757,front,1757,2
1758,front,1758,2
1759,front,1759,4
1760,front,1760,2
1761,front,1761,2
1762,front,1762,2
1763,front,1763,2
1764,front,1764,2
1765,front,1765,4
1766,front,1766,4
1767,front,1767,2
1768,front,1768,2
1769,front,1769,2
1770,front,1770,2
1771,front,1771,5
1772,front,1772,2
1773,front,1773,4
1774,front,1774,2
1775,front,1775,4
1776,front,1776,2
1777,front,1777,1
1778,front,1778,3
1779,front,1779,2
1780,front,1780,1
1781,front,1781,4
1782,front,1782,3
1783,front,1783,2
1784,front,1784,2
1785,front,1785,3
1786,front,1786,3
1787,front,1787,3
1788,front,1788,2
1789,front,1789,2
1790,front,1790,2
1791,front,1791,2
1792,front,1792,3
1793,front,1793,2
1794,front,1794,2
1795,front,1795,2
1796,front,1796,2
1797,front,1797,2
1798,front,1798,4
1799,front,1799,2
1800,front,1800,2
1801,front,1801,4
1802,front,1802,4
1803,front,1803,2
1804,front,1804,2
1805,front,1805,2
1806,front,1806,2
1807,front,1807,2
1808,front,1808,3
1809,front,1809,2
1810,front,1810,2
1811,front,1811,2
1812,front,1812,4
1813,front,1813,2
1814,front,1814,2
1815,front,1815,4
1816,front,1816,4
1817,front,1817,3
1818,front,1818,2
1819,front,1819,2
1820,front,1820,4
1821,front,1821,3
1822,front,1822,4
1823,front,1823,2
1824,front,1824,2
1825,front,1825,2
1826,front,1826,2
1827,front,1827,2
1828,front,1828,3
1829,front,1829,4
1830,front,1830,2
1831,front,1831,2
1832,front,1832,3
1833,front,1833,2
1834,front,1834,2
1835,front,1835,2
1836,front,1836,4
1837,front,1837,2
1838,front,1838,4
1839,front,1839,2
1840,front,1840,4
1841,front,1841,1
1842,front,1842,1
1843,front,1843,1
1844,front,1844,1
1845,front,1845,1
1846,front,1846,1
1847,front,1847,1
1848,front,1848,1
1849,front,1849,1
1850,front,1850,4
1851,front,1851,2
1852,front,1852,2
1853,front,1853,2
1854,front,1854,2
1855,front,1855,4
1856,front,1856,4
1857,front,1857,2
1858,front,1858,2
1859,front,1859,4
1860,front,1860,4
1861,front,1861,2
1862,front,1862,2
1863,front,1863,4
1864,front,1864,4
1865,front,1865,4
1866,front,1866,4
1867,front,1867,2
1868,front,1868,4
1869,front,1869,4
1870,front,1870,4
1871,front,1871,4
1872,front,1872,4
1873,front,1873,5
1874,front,1874,5
1875,front,1875,2
1876,front,1876,2
1877,front,1877,5
1878,front,1878,2
1879,front,1879,2
1880,front,1880,3
1881,front,1881,3
1882,front,1882,4
1883,front,1883,4
1884,front,1884,4
1885,front,1885,2
1886,front,1886,2
1887,front,1887,2
1888,front,1888,2
1889,front,1889,2
1890,front,1890,4
1891,front,1891,2
1892,front,1892,4
1893,front,1893,4
1894,front,1894,2
1895,front,1895,2
1896,front,1896,2
1897,front,1897,4
1898,front,1898,2
1899,front,1899,5
1900,front,1900,4
1901,front,1901,2
1902,front,1902,4
1903,front,1903,1
1904,front,1904,4
1905,front,1905,2
1906,front,1906,3
1907,front,1907,4
1908,front,1908,5
1909,front,1909,4
1910,front,1910,3
1911,front,1911,2
1912,front,1912,1
1913,front,1913,4
1914,front,1914,4
1915,front,1915,4
1916,front,1916,3
1917,front,1917,2
1918,front,1918,4
1919,front,1919,3
1920,front,1920,2
1921,front,1921,4
1922,front,1922,4
1923,front,1923,2
1924,front,1924,2
1925,front,1925,4
1926,front,1926,4
1927,front,1927,4
1928,front,1928,3
1929,front,1929,3
1930,front,1930,4
1931,front,1931,4
1932,front,1932,2
1933,front,1933,2
1934,front,1934,3
1935,front,1935,2
1936,front,1936,2
1937,front,1937,2
1938,front,1938,4
1939,front,1939,2
1940,front,1940,4
1941,front,1941,3
1942,front,1942,4
1943,front,1943,2
1944,front,1944,4
1945,front,1945,2
1946,front,1946,2
1947,front,1947,2
1948,front,1948,2
1949,front,1949,4
1950,front,1950,4
1951,front,1951,4
1952,front,1952,4
1953,front,1953,4
1954,front,1954,4
1955,front,1955,2
1956,front,1956,4
1957,front,1957,4
1958,front,1958,4
1959,front,1959,4
1960,front,1960,2
1961,front,1961,3
1962,front,1962,1
1963,front,1963,2
1964,front,1964,2
1965,front,1965,1
1966,front,1966,4
1967,front,1967,3
1968,front,1968,2
1969,front,1969,4
1970,front,1970,3
1971,front,1971,2
1972,front,1972,4
1973,front,1973,5
1974,front,1974,3
1975,front,1975,2
1976,front,1976,2
1977,front,1977,3
1978,front,1978,1
1979,front,1979,4
1980,front,1980,4
1981,front,1981,2
1982,front,1982,2
1983,front,1983,1
1984,front,1984,4
1985,front,1985,5
1986,front,1986,4
1987,front,1987,5
1988,front,1988,2
1989,front,1989,2
1990,front,1990,2
1991,front,1991,3
1992,front,1992,2
1993,front,1993,2
1994,front,1994,1
1995,front,1995,2
1996,front,1996,3
1997,front,1997,2
1998,front,1998,3
1999,front,1999,2
2000,front,2000,2
2001,left,1,2
2002,left,2,2
2003,left,3,3
2004,left,4,2
2005,left,5,2
2006,left,6,2
2007,left,7,2
2008,left,8,2
2009,left,9,4
2010,left,10,3
2011,left,11,4
2012,left,12,2
2013,left,13,3
2014,left,14,4
2015,left,15,4
2016,left,16,3
2017,left,17,2
2018,left,18,2
2019,left,19,2
2020,left,20,1
2021,left,21,1
2022,left,22,1
2023,left,23,4
2024,left,24,3
2025,left,25,4
2026,left,26,2
2027,left,27,2
2028,left,28,2
2029,left,29,4
2030,left,30,4
2031,left,31,4
2032,left,32,4
2033,left,33,3
2034,left,34,2
2035,left,35,4
2036,left,36,4
2037,left,37,2
2038,left,38,4
2039,left,39,4
2040,left,40,3
2041,left,41,4
2042,left,42,4
2043,left,43,2
2044,left,44,2
2045,left,45,1
2046,left,46,2
2047,left,47,2
2048,left,48,2
2049,left,49,2
2050,left,50,2
2051,left,51,2
2052,left,52,4
2053,left,53,4
2054,left,54,2
2055,left,55,2
2056,left,56,4
2057,left,57,2
2058,left,58,4
2059,left,59,2
2060,left,60,2
2061,left,61,4
2062,left,62,4
2063,left,63,4
2064,left,64,4
2065,left,65,4
2066,left,66,2
2067,left,67,4
2068,left,68,3
2069,left,69,2
2070,left,70,2
2071,left,71,2
2072,left,72,2
2073,left,73,2
2074,left,74,2
2075,left,75,2
2076,left,76,2
2077,left,77,2
2078,left,78,2
2079,left,79,4
2080,left,80,3
2081,left,81,2
2082,left,82,3
2083,left,83,4
2084,left,84,4
2085,left,85,3
2086,left,86,4
2087,left,87,2
2088,left,88,1
2089,left,89,1
2090,left,90,2
2091,left,91,1
2092,left,92,2
2093,left,93,3
2094,left,94,2
2095,left,95,2
2096,left,96,2
2097,left,97,2
2098,left,98,2
2099,left,99,2
2100,left,100,2
2101,left,101,2
2102,left,102,4
2103,left,103,3
2104,left,104,4
2105,left,105,2
2106,left,106,2
2107,left,107,2
2108,left,108,3
2109,left,109,4
2110,left,110,4
2111,left,111,5
2112,left,112,4
2113,left,113,3
2114,left,114,5
2115,left,115,4
2116,left,116,1
2117,left,117,1
2118,left,118,2
2119,left,119,2
2120,left,120,2
2121,left,121,3
2122,left,122,2
2123,left,123,3
2124,left,124,2
2125,left,125,4
2126,left,126,4
2127,left,127,3
2128,left,128,3
2129,left,129,3
2130,left,130,4
2131,left,131,2
2132,left,132,3
2133,left,133,2
2134,left,134,3
2135,left,135,2
2136,left,136,3
2137,left,137,4
2138,left,138,4
2139,left,139,3
2140,left,140,3
2141,left,141,2
2142,left,142,4
2143,left,143,3
2144,left,144,4
2145,left,145,5
2146,left,146,3
2147,left,147,4
2148,left,148,3
2149,left,149,3
2150,left,150,4
2151,left,151,3
2152,left,152,3
2153,left,153,4
2154,left,154,3
2155,left,155,2
2156,left,156,4
2157,left,157,3
2158,left,158,4
2159,left,159,4
2160,left,160,4
2161,left,161,5
2162,left,162,4
2163,left,163,3
2164,left,164,4
2165,left,165,4
2166,left,166,4
2167,left,167,4
2168,left,168,4
2169,left,169,3
2170,left,170,2
2171,left,171,3
2172,left,172,2
2173,left,173,3
2174,left,174,2
2175,left,175,4
2176,left,176,3
2177,left,177,3
2178,left,178,2
2179,left,179,4
2180,left,180,3
2181,left,181,4
2182,left,182,2
2183,left,183,4
2184,left,184,4
2185,left,185,3
2186,left,186,2
2187,left,187,3
2188,left,188,2
2189,left,189,3
2190,left,190,4
2191,left,191,2
2192,left,192,2
2193,left,193,4
2194,left,194,3
2195,left,195,4
2196,left,196,3
2197,left,197,4
2198,left,198,4
2199,left,199,4
2200,left,200,4
2201,left,201,4
2202,left,202,3
2203,left,203,4
2204,left,204,2
2205,left,205,2
2206,left,206,4
2207,left,207,3
2208,left,208,2
2209,left,209,3
2210,left,210,4
2211,left,211,3
2212,left,212,4
2213,left,213,3
2214,left,214,4
2215,left,215,3
2216,left,216,2
2217,left,217,3
2218,left,218,2
2219,left,219,3
2220,left,220,3
2221,left,221,2
2222,left,222,3
2223,left,223,2
2224,left,224,2
2225,left,225,2
2226,left,226,3
2227,left,227,2
2228,left,228,2
2229,left,229,3
2230,left,230,2
2231,left,231,4
2232,left,232,4
2233,left,233,3
2234,left,234,5
2235,left,235,4
2236,left,236,3
2237,left,237,2
2238,left,238,2
2239,left,239,1
2240,left,240,3
2241,left,241,3
2242,left,242,2
2243,left,243,3
2244,left,244,4
2245,left,245,3
2246,left,246,4
2247,left,247,3
2248,left,248,3
2249,left,249,4
2250,left,250,3
2251,left,251,2
2252,left,252,2
2253,left,253,3
2254,left,254,4
2255,left,255,4
2256,left,256,3
2257,left,257,2
2258,left,258,2
2259,left,259,2
2260,left,260,4
2261,left,261,2
2262,left,262,2
2263,left,263,2
2264,left,264,2
2265,left,265,2
2266,left,266,2
2267,left,267,2
2268,left,268,3
2269,left,269,2
2270,left,270,2
2271,left,271,4
2272,left,272,4
2273,left,273,4
2274,left,274,3
2275,left,275,4
2276,left,276,4
2277,left,277,4
2278,left,278,5
2279,left,279,4
2280,left,280,3
2281,left,281,4
2282,left,282,4
2283,left,283,3
2284,left,284,4
2285,left,285,3
2286,left,286,2
2287,left,287,4
2288,left,288,3
2289,left,289,4
2290,left,290,4
2291,left,291,3
2292,left,292,4
2293,left,293,4
2294,left,294,4
2295,left,295,4
2296,left,296,4
2297,left,297,4
2298,left,298,3
2299,left,299,4
2300,left,300,4
2301,left,301,3
2302,left,302,4
2303,left,303,3
2304,left,304,2
2305,left,305,3
2306,left,306,3
2307,left,307,2
2308,left,308,4
2309,left,309,3
2310,left,310,4
2311,left,311,2
2312,left,312,2
2313,left,313,3
2314,left,314,2
2315,left,315,2
2316,left,316,2
2317,left,317,3
2318,left,318,2
2319,left,319,2
2320,left,320,2
2321,left,321,3
2322,left,322,4
2323,left,323,2
2324,left,324,3
2325,left,325,4
2326,left,326,5
2327,left,327,4
2328,left,328,4
2329,left,329,4
2330,left,330,4
2331,left,331,2
2332,left,332,2
2333,left,333,3
2334,left,334,4
2335,left,335,3
2336,left,336,4
2337,left,337,4
2338,left,338,4
2339,left,339,4
2340,left,340,4
2341,left,341,3
2342,left,342,4
2343,left,343,4
2344,left,344,3
2345,left,345,4
2346,left,346,4
2347,left,347,4
2348,left,348,2
2349,left,349,3
2350,left,350,4
2351,left,351,2
2352,left,352,2
2353,left,353,4
2354,left,354,4
2355,left,355,2
2356,left,356,2
2357,left,357,4
2358,left,358,3
2359,left,359,2
2360,left,360,2
2361,left,361,2
2362,left,362,2
2363,left,363,3
2364,left,364,2
2365,left,365,2
2366,left,366,4
2367,left,367,4
2368,left,368,2
2369,left,369,2
2370,left,370,2
2371,left,371,2
2372,left,372,4
2373,left,373,2
2374,left,374,2
2375,left,375,2
2376,left,376,4
2377,left,377,2
2378,left,378,2
2379,left,379,4
2380,left,380,4
2381,left,381,2
2382,left,382,4
2383,left,383,2
2384,left,384,4
2385,left,385,2
2386,left,386,4
2387,left,387,2
2388,left,388,4
2389,left,389,2
2390,left,390,4
2391,left,391,2
2392,left,392,2
2393,left,393,3
2394,left,394,4
2395,left,395,4
2396,left,396,2
2397,left,397,3
2398,left,398,4
2399,left,399,3
2400,left,400,2
2401,left,401,2
2402,left,402,2
2403,left,403,3
2404,left,404,2
2405,left,405,3
2406,left,406,2
2407,left,407,3
2408,left,408,4
2409,left,409,3
2410,left,410,4
2411,left,411,4
2412,left,412,3
2413,left,413,3
2414,left,414,2
2415,left,415,3
2416,left,416,3
2417,left,417,2
2418,left,418,3
2419,left,419,2
2420,left,420,2
2421,left,421,4
2422,left,422,2
2423,left,423,2
2424,left,424,2
2425,left,425,4
2426,left,426,4
2427,left,427,4
2428,left,428,4
2429,left,429,4
2430,left,430,3
2431,left,431,4
2432,left,432,2
2433,left,433,2
2434,left,434,3
2435,left,435,2
2436,left,436,4
2437,left,437,3
2438,left,438,2
2439,left,439,2
2440,left,440,2
2441,left,441,2
2442,left,442,4
2443,left,443,2
2444,left,444,2
2445,left,445,4
2446,left,446,2
2447,left,447,4
2448,left,448,4
2449,left,449,4
2450,left,450,2
2451,left,451,5
2452,left,452,4
2453,left,453,2
2454,left,454,2
2455,left,455,4
2456,left,456,2
2457,left,457,1
2458,left,458,2
2459,left,459,2
2460,left,460,2
2461,left,461,2
2462,left,462,2
2463,left,463,1
2464,left,464,1
2465,left,465,2
2466,left,466,2
2467,left,467,1
2468,left,468,3
2469,left,469,2
2470,left,470,2
2471,left,471,4
2472,left,472,2
2473,left,473,1
2474,left,474,2
2475,left,475,4
2476,left,476,4
2477,left,477,3
2478,left,478,4
2479,left,479,4
2480,left,480,2
2481,left,481,2
2482,left,482,2
2483,left,483,2
2484,left,484,2
2485,left,485,1
2486,left,486,2
2487,left,487,2
2488,left,488,2
2489,left,489,2
2490,left,490,2
2491,left,491,2
2492,left,492,2
2493,left,493,4
2494,left,494,5
2495,left,495,3
2496,left,496,2
2497,left,497,3
2498,left,498,2
2499,left,499,4
2500,left,500,2
2501,left,501,2
2502,left,502,2
2503,left,503,4
2504,left,504,4
2505,left,505,4
2506,left,506,2
2507,left,507,3
2508,left,508,2
2509,left,509,3
2510,left,510,2
2511,left,511,3
2512,left,512,2
2513,left,513,4
2514,left,514,3
2515,left,515,4
2516,left,516,2
2517,left,517,3
2518,left,518,2
2519,left,519,1
2520,left,520,2
2521,left,521,1
2522,left,522,4
2523,left,523,2
2524,left,524,4
2525,left,525,4
2526,left,526,4
2527,left,527,3
2528,left,528,2
2529,left,529,1
2530,left,530,2
2531,left,531,2
2532,left,532,2
2533,left,533,2
2534,left,534,2
2535,left,535,4
2536,left,536,2
2537,left,537,2
2538,left,538,4
2539,left,539,2
2540,left,540,2
2541,left,541,2
2542,left,542,4
2543,left,543,3
2544,left,544,4
2545,left,545,2
2546,left,546,2
2547,left,547,4
2548,left,548,4
2549,left,549,3
2550,left,550,4
2551,left,551,3
2552,left,552,2
2553,left,553,3
2554,left,554,2
2555,left,555,4
2556,left,556,3
2557,left,557,4
2558,left,558,3
2559,left,559,4
2560,left,560,3
2561,left,561,3
2562,left,562,3
2563,left,563,4
2564,left,564,2
2565,left,565,3
2566,left,566,2
2567,left,567,2
2568,left,568,4
2569,left,569,2
2570,left,570,4
2571,left,571,3
2572,left,572,4
2573,left,573,2
2574,left,574,1
2575,left,575,1
2576,left,576,1
2577,left,577,2
2578,left,578,3
2579,left,579,2
2580,left,580,2
2581,left,581,3
2582,left,582,2
2583,left,583,4
2584,left,584,2
2585,left,585,3
2586,left,586,2
2587,left,587,2
2588,left,588,2
2589,left,589,2
2590,left,590,1
2591,left,591,2
2592,left,592,4
2593,left,593,3
2594,left,594,3
2595,left,595,2
2596,left,596,2
2597,left,597,2
2598,left,598,2
2599,left,599,2
2600,left,600,2
2601,left,601,2
2602,left,602,4
2603,left,603,4
2604,left,604,4
2605,left,605,2
2606,left,606,2
2607,left,607,2
2608,left,608,4
2609,left,609,2
2610,left,610,2
2611,left,611,4
2612,left,612,2
2613,left,613,2
2614,left,614,4
2615,left,615,2
2616,left,616,2
2617,left,617,2
2618,left,618,2
2619,left,619,2
2620,left,620,2
2621,left,621,2
2622,left,622,1
2623,left,623,1
2624,left,624,2
2625,left,625,2
2626,left,626,2
2627,left,627,4
2628,left,628,2
2629,left,629,2
2630,left,630,4
2631,left,631,4
2632,left,632,4
2633,left,633,2
2634,left,634,2
2635,left,635,4
2636,left,636,3
2637,left,637,2
2638,left,638,3
2639,left,639,4
2640,left,640,2
2641,left,641,4
2642,left,642,3
2643,left,643,4
2644,left,644,4
2645,left,645,3
2646,left,646,4
2647,left,647,3
2648,left,648,4
2649,left,649,4
2650,left,650,4
2651,left,651,3
2652,left,652,3
2653,left,653,4
2654,left,654,2
2655,left,655,3
2656,left,656,2
2657,left,657,4
2658,left,658,2
2659,left,659,4
2660,left,660,4
2661,left,661,3
2662,left,662,2
2663,left,663,3
2664,left,664,3
2665,left,665,4
2666,left,666,4
2667,left,667,2
2668,left,668,1
2669,left,669,2
2670,left,670,2
2671,left,671,1
2672,left,672,2
2673,left,673,2
2674,left,674,2
2675,left,675,2
2676,left,676,2
2677,left,677,4
2678,left,678,2
2679,left,679,3
2680,left,680,4
2681,left,681,3
2682,left,682,4
2683,left,683,2
2684,left,684,3
2685,left,685,2
2686,left,686,3
2687,left,687,2
2688,left,688,2
2689,left,689,2
2690,left,690,2
2691,left,691,1
2692,left,692,2
2693,left,693,2
2694,left,694,4
2695,left,695,2
2696,left,696,3
2697,left,697,2
2698,left,698,2
2699,left,699,3
2700,left,700,3
2701,left,701,2
2702,left,702,2
2703,left,703,2
2704,left,704,2
2705,left,705,2
2706,left,706,2
2707,left,707,2
2708,left,708,2
2709,left,709,3
2710,left,710,2
2711,left,711,4
2712,left,712,4
2713,left,713,3
2714,left,714,2
2715,left,715,2
2716,left,716,2
2717,left,717,2
2718,left,718,2
2719,left,719,4
2720,left,720,3
2721,left,721,2
2722,left,722,2
2723,left,723,2
2724,left,724,4
2725,left,725,4
2726,left,726,4
2727,left,727,2
2728,left,728,4
2729,left,729,3
2730,left,730,2
2731,left,731,2
2732,left,732,4
2733,left,733,4
2734,left,734,5
2735,left,735,4
2736,left,736,5
2737,left,737,4
2738,left,738,5
2739,left,739,5
2740,left,740,4
2741,left,741,2
2742,left,742,4
2743,left,743,4
2744,left,744,3
2745,left,745,2
2746,left,746,2
2747,left,747,4
2748,left,748,2
2749,left,749,1
2750,left,750,2
2751,left,751,2
2752,left,752,4
2753,left,753,3
2754,left,754,2
2755,left,755,2
2756,left,756,4
2757,left,757,3
2758,left,758,4
2759,left,759,4
2760,left,760,3
2761,left,761,2
2762,left,762,2
2763,left,763,4
2764,left,764,3
2765,left,765,2
2766,left,766,2
2767,left,767,4
2768,left,768,2
2769,left,769,4
2770,left,770,1
2771,left,771,2
2772,left,772,4
2773,left,773,3
2774,left,774,4
2775,left,775,2
2776,left,776,1
2777,left,777,1
2778,left,778,1
2779,left,779,2
2780,left,780,1
2781,left,781,1
2782,left,782,1
2783,left,783,1
2784,left,784,3
2785,left,785,2
2786,left,786,1
2787,left,787,2
2788,left,788,1
2789,left,789,1
2790,left,790,2
2791,left,791,1
2792,left,792,2
2793,left,793,2
2794,left,794,1
2795,left,795,2
2796,left,796,3
2797,left,797,2
2798,left,798,1
2799,left,799,1
2800,left,800,2
2801,right,1,2
2802,right,2,4
2803,right,3,3
2804,right,4,4
2805,right,5,4
2806,right,6,3
2807,right,7,4
2808,right,8,2
2809,right,9,3
2810,right,10,5
2811,right,11,4
2812,right,12,2
2813,right,13,4
2814,right,14,4
2815,right,15,3
2816,right,16,2
2817,right,17,2
2818,right,18,2
2819,right,19,2
2820,right,20,1
2821,right,21,1
2822,right,22,1
2823,right,23,1
2824,right,24,1
2825,right,25,5
2826,right,26,4
2827,right,27,3
2828,right,28,4
2829,right,29,3
2830,right,30,2
2831,right,31,4
2832,right,32,4
2833,right,33,4
2834,right,34,4
2835,right,35,3
2836,right,36,3
2837,right,37,2
2838,right,38,4
2839,right,39,3
2840,right,40,2
2841,right,41,4
2842,right,42,2
2843,right,43,3
2844,right,44,2
2845,right,45,1
2846,right,46,2
2847,right,47,1
2848,right,48,3
2849,right,49,4
2850,right,50,2
2851,right,51,2
2852,right,52,1
2853,right,53,2
2854,right,54,2
2855,right,55,2
2856,right,56,2
2857,right,57,2
2858,right,58,3
2859,right,59,2
2860,right,60,2
2861,right,61,2
2862,right,62,2
2863,right,63,2
2864,right,64,2
2865,right,65,2
2866,right,66,3
2867,right,67,2
2868,right,68,2
2869,right,69,3
2870,right,70,2
2871,right,71,2
2872,right,72,2
2873,right,73,1
2874,right,74,3
2875,right,75,3
2876,right,76,2
2877,right,77,4
2878,right,78,2
2879,right,79,3
2880,right,80,4
2881,right,81,4
2882,right,82,4
2883,right,83,2
2884,right,84,1
2885,right,85,1
2886,right,86,1
2887,right,87,4
2888,right,88,2
2889,right,89,1
2890,right,90,2
2891,right,91,1
2892,right,92,1
2893,right,93,1
2894,right,94,1
2895,right,95,1
2896,right,96,1
2897,right,97,2
2898,right,98,3
2899,right,99,3
2900,right,100,2
2901,right,101,2
2902,right,102,3
2903,right,103,3
2904,right,104,4
2905,right,105,3
2906,right,106,3
2907,right,107,3
2908,right,108,3
2909,right,109,2
2910,right,110,4
2911,right,111,3
2912,right,112,2
2913,right,113,4
2914,right,114,3
2915,right,115,2
2916,right,116,2
2917,right,117,2
2918,right,118,2
2919,right,119,3
2920,right,120,2
2921,right,121,2
2922,right,122,2
2923,right,123,4
2924,right,124,4
2925,right,125,2
2926,right,126,2
2927,right,127,4
2928,right,128,3
2929,right,129,2
2930,right,130,4
2931,right,131,2
2932,right,132,4
2933,right,133,1
2934,right,134,1
2935,right,135,4
2936,right,136,2
2937,right,137,3
2938,right,138,4
2939,right,139,5
2940,right,140,5
2941,right,141,3
2942,right,142,2
2943,right,143,2
2944,right,144,2
2945,right,145,1
2946,right,146,1
2947,right,147,4
2948,right,148,3
2949,right,149,3
2950,right,150,4
2951,right,151,2
2952,right,152,2
2953,right,153,3
2954,right,154,2
2955,right,155,2
2956,right,156,2
2957,right,157,2
2958,right,158,4
2959,right,159,3
2960,right,160,2
2961,right,161,2
2962,right,162,1
2963,right,163,1
2964,right,164,2
2965,right,165,2
2966,right,166,2
2967,right,167,4
2968,right,168,2
2969,right,169,1
2970,right,170,1
2971,right,171,2
2972,right,172,1
2973,right,173,1
2974,right,174,2
2975,right,175,1
2976,right,176,1
2977,right,177,1
2978,right,178,3
2979,right,179,2
2980,right,180,1
2981,right,181,2
2982,right,182,2
2983,right,183,2
2984,right,184,2
2985,right,185,2
2986,right,186,4
2987,right,187,2
2988,right,188,4
2989,right,189,2
2990,right,190,2
2991,right,191,5
2992,right,192,4
2993,right,193,3
2994,right,194,2
2995,right,195,1
2996,right,196,1
2997,right,197,2
2998,right,198,3
2999,right,199,2
3000,right,200,3
3001,right,201,2
3002,right,202,2
3003,right,203,2
3004,right,204,1
3005,right,205,1
3006,right,206,1
3007,right,207,1
3008,right,208,2
3009,right,209,1
3010,right,210,1
3011,right,211,4
3012,right,212,2
3013,right,213,5
3014,right,214,3
3015,right,215,2
3016,right,216,4
3017,right,217,3
3018,right,218,4
3019,right,219,4
3020,right,220,2
3021,right,221,4
3022,right,222,4
3023,right,223,5
3024,right,224,4
3025,right,225,2
3026,right,226,1
3027,right,227,4
3028,right,228,2
3029,right,229,2
3030,right,230,1
3031,right,231,3
3032,right,232,4
3033,right,233,1
3034,right,234,4
3035,right,235,2
3036,right,236,2
3037,right,237,3
3038,right,238,2
3039,right,239,1
3040,right,240,1
3041,right,241,1
3042,right,242,3
3043,right,243,1
3044,right,244,3
3045,right,245,1
3046,right,246,1
3047,right,247,2
3048,right,248,4
3049,right,249,3
3050,right,250,2
3051,right,251,2
3052,right,252,1
3053,right,253,1
3054,right,254,2
3055,right,255,3
3056,right,256,2
3057,right,257,1
3058,right,258,2
3059,right,259,1
3060,right,260,1
3061,right,261,1
3062,right,262,1
3063,right,263,2
3064,right,264,1
3065,right,265,2
3066,right,266,1
3067,right,267,3
3068,right,268,2
3069,right,269,1
3070,right,270,2
3071,right,271,2
3072,right,272,2
3073,right,273,3
3074,right,274,2
3075,right,275,2
3076,right,276,1
3077,right,277,3
3078,right,278,3
3079,right,279,2
3080,right,280,2
3081,right,281,2
3082,right,282,3
3083,right,283,2
3084,right,284,3
3085,right,285,3
3086,right,286,3
3087,right,287,3
3088,right,288,2
3089,right,289,2
3090,right,290,2
3091,right,291,2
3092,right,292,2
3093,right,293,3
3094,right,294,3
3095,right,295,3
3096,right,296,2
3097,right,297,2
3098,right,298,3
3099,right,299,2
3100,right,300,4
3101,right,301,3
3102,right,302,2
3103,right,303,2
3104,right,304,4
3105,right,305,4
3106,right,306,3
3107,right,307,4
